Entry	Mass
A2RUT3	17,572
Q9HCN3	84,761
A6NDV4	51,941
Q9P0T7	20,574
Q6ZNR0	18,162
Q3KNT9	19,597
Q5BJF2	20,848
Q9Y2Y6	24,611
Q9NQ34	22,531
P82094	122,842
Q8NEW7	17,241
Q6UXZ0	29,185
Q96BF3	30,675
Q9NVH6	49,518
P28289	40,569
Q9NZR1	39,595
Q9NYL9	39,595
Q9NZQ9	39,335
P42166	75,492
P42167	50,670
Q6ZT21	49,453
Q6ZMR5	47,569
Q86T26	46,337
O60235	46,263
Q9UL52	47,696
Q6ZWK6	49,410
Q86WS5	38,605
Q9BYE2	63,167
P98073	112,935
O15393	53,859
Q9NRS4	48,246
Q9H3S3	49,560
Q8IU80	90,000
Q7RTY8	94,415
Q7Z410	114,021
P63313	5,026
P62328	5,053
O14604	5,013
Q8IUR5	98,847
Q8N394	94,130
Q6ZXV5	104,009
Q5T4D3	82,991
Q9BVT8	26,261
Q71RG4	33,788
Q9H3N1	31,791
Q9Y320	34,038
Q96JJ7	51,872
Q9H1E5	38,952
P24821	240,853
P01375	25,644
Q13829	36,204
Q03169	72,661
P21580	89,614
P98066	31,203
O95379	23,003
Q8WVP5	20,827
Q6P589	20,556
Q5GJ75	32,659
O00220	50,089
O14763	47,878
O14798	27,407
Q9UBN6	41,823
Q9Y6Q6	66,034
O00300	46,026
Q9NP84	13,911
O14836	31,816
Q96RJ3	18,864
Q92956	30,392
Q02223	20,165
Q9Y5U5	26,000
Q9NS68	46,015
P19438	50,495
P20333	48,291
O75509	71,845
Q93038	45,385
P43489	29,341
O95407	32,680
P28908	63,747
Q07011	27,899
P50591	32,509
O14788	35,478
O43508	27,216
O75888	27,433
Q9Y275	31,223
O43557	26,350
O95150	28,087
Q9UNG2	22,724
P23510	21,050
P32971	26,017
P41273	26,625
Q9UKE5	154,943
Q15025	71,864
Q8NFZ5	48,700
Q96KP6	38,943
Q13470	72,468
Q07912	114,569
O95271	142,039
Q9C0C2	181,796
Q9H2K2	126,918
Q9H2S6	37,130
Q9UQP3	144,034
P63316	18,403
P02585	18,122
P19237	21,692
P48788	21,339
P19429	24,008
Q59H18	92,851
P13805	32,948
P45379	35,924
P45378	31,825
Q05952	15,641
Q92973	102,355
O14787	101,388
Q9Y5L0	104,203
Q92752	149,562
O15417	314,519
Q8NDV7	210,297
Q9UPQ9	194,002
Q9HCJ0	175,964
Q9HBL0	185,701
Q68CZ2	155,266
Q8IZW8	76,764
P22105	458,388
P50616	38,155
Q14106	36,632
Q96GM8	56,548
Q9H0E2	30,282
O60784	53,818
O75674	52,989
Q6ZVM7	55,556
Q15388	16,298
Q6UXN7	17,700
Q9NS69	15,522
Q15785	34,559
O96008	37,893
Q969M1	33,917
Q8N4H5	6,035
Q96B49	8,002
Q9P0U1	6,248
O94826	67,455
Q96HA7	150,929
P11387	90,726
Q969P6	69,872
P11388	174,385
Q02880	183,267
Q13472	112,372
O95985	96,662
Q8N9V7	190,927
Q92547	170,679
Q9NS56	119,198
O14656	37,809
Q5JTV8	66,248
Q8NFQ8	51,263
Q9H496	15,348
O14657	37,979
Q5JU69	35,714
Q8N2E6	26,262
Q9H497	46,199
Q9NXH8	46,914
O94900	57,513
Q96NM4	51,604
O15405	63,342
O94842	66,195
P04637	43,653
Q12888	213,574
Q13625	125,616
O14683	21,054
Q8NBR0	42,238
Q53FA7	35,536
Q96A56	27,366
Q8IXH6	23,980
Q96S44	28,160
Q9ULZ0	12,828
Q9Y2B4	34,019
Q9H3D4	76,785
O15350	69,623
Q13641	46,032
Q9ULQ1	94,147
Q8NHX9	85,243
P55327	24,327
Q16890	22,449
O43399	22,238
Q96J77	15,503
Q6ZTW0	31,275
Q68CL5	33,318
P17752	50,985
Q8IWU9	56,057
P60174	26,669
Q9H3S4	27,265
P09493	32,709
P07951	32,851
P06753	32,950
P67936	28,522
P51580	28,180
P07202	102,963
O14773	61,248
Q96AP0	48,967
P29144	138,350
O94811	23,694
P59282	18,503
Q9BW30	18,985
P12270	267,293
Q86W33	41,053
Q6ZUI0	31,230
Q5T0D9	30,212
Q9Y3C4	19,661
Q4KMQ1	75,556
Q17RH7	24,139
Q9NRR2	33,815
O60507	42,188
O60704	41,912
P13693	19,595
P56180	64,322
Q6XPS3	61,112
Q5T6R2	15,541
Q9ULW0	85,653
Q13595	32,689
P62995	33,666
Q9H4I3	42,321
P01848	15,717
Q15628	34,247
Q13077	46,164
Q12933	55,859
Q92844	47,816
Q13114	64,490
Q8TDR0	78,632
O43734	64,666
Q9Y228	63,626
Q9BUZ4	53,543
O00463	64,406
Q9Y4K3	59,573
Q6Q0C0	74,609
O14545	64,841
Q9BWF2	53,294
Q9UPV9	106,040
O60296	101,419
Q15629	43,072
Q9Y6Q9	155,293
Q15035	43,328
O15050	336,221
Q12931	80,110
Q58FF3	45,859
Q9Y5R8	16,832
P48553	142,189
Q7Z392	128,881
Q8WVT3	79,375
P0DI81	16,445
Q9UL33	16,146
O43617	20,274
Q9Y296	24,340
Q8IUR0	20,783
O75865	17,605
Q86SZ2	17,983
Q9Y2L5	160,997
Q96Q05	128,530
Q6PIZ9	21,211
P01850	19,769
A0A5B9	19,968
P01733	12,997
B7Z8K6	17,085
O14717	44,597
Q13061	81,595
O43280	66,568
Q9NP99	26,387
Q9NZC2	25,447
Q86YW5	32,679
Q5T2D2	35,127
Q96PN7	132,256
Q9NSU2	33,212
Q9BQ50	25,922
P03979	13,664
P20396	27,404
Q9UKU6	117,000
O43715	8,786
Q96RU8	41,009
Q92519	38,801
Q96RU7	39,578
Q7L0X0	88,723
Q9UDY6	55,037
Q96F44	52,774
O60858	46,988
Q14142	49,773
Q9C019	52,113
O95361	63,955
Q309B1	40,306
Q9Y577	54,418
Q9C040	81,530
P19474	54,170
Q8IYM9	56,947
P36406	64,067
O15164	116,831
Q14258	70,973
Q12899	62,166
P14373	58,490
Q13263	88,550
Q14134	65,835
O75382	80,830
Q9BZY9	48,244
Q13049	71,989
Q9UPN9	122,533
Q9BYJ4	56,864
Q9UPQ4	56,540
Q9NQ86	83,013
O94972	107,906
O00635	53,416
Q9HCM9	59,690
Q9C037	57,461
Q6P9F5	29,336
Q8WV44	71,670
Q8IWZ5	82,745
A6NCK2	52,310
Q96DX7	38,472
Q9H8W5	64,359
Q7Z4K8	83,424
Q96LD4	69,532
Q9C035	56,338
Q86XT4	54,774
Q9BSJ1	52,285
Q96A61	34,653
Q9BYV2	40,301
Q9BYV6	60,466
Q9BRZ2	81,488
Q8NG06	54,766
Q8IWR1	47,114
Q9C030	56,400
Q495X7	55,114
Q5EBN2	24,047
Q9BVG3	54,268
Q969Q1	40,248
A6NLI5	51,540
Q6PJ69	57,353
O15016	134,663
Q6ZTA4	83,823
Q6AZZ1	56,259
Q86WT6	57,419
Q9C029	56,631
Q2Q1W2	93,385
Q6ZMU5	52,731
A6NK02	53,678
Q9BZR9	61,489
Q9C026	79,177
Q8N9V2	53,002
Q8N7C3	43,983
O75962	346,900
Q9H2D6	261,376
Q15642	68,352
Q15643	227,586
Q14669	220,434
Q15645	48,551
Q15650	66,146
Q15654	50,288
Q629K1	9,683
Q9H3H1	52,725
Q9NXH9	72,234
Q7Z4G4	53,421
Q9UI30	14,199
Q53H54	50,236
Q7Z2T5	81,747
Q8IZ69	68,726
Q96GJ1	56,476
Q32P41	58,246
Q9UJA5	55,799
Q96FX7	31,382
Q9BVS5	52,965
O75648	47,745
Q9NX07	32,499
Q6NT89	23,482
Q96Q11	50,128
Q12816	143,716
Q12815	83,857
P10155	60,671
O75762	127,501
P48995	91,212
Q13507	96,009
Q9UBN4	112,101
Q8TEL6	90,852
Q9UL62	111,412
Q9Y210	106,326
Q9HCX4	99,562
Q7Z4N2	182,178
O94759	171,198
Q9HCF6	197,571
Q8TD43	134,301
Q9NZQ8	131,451
Q9BX84	231,708
Q96QT4	212,697
Q7Z2W7	127,685
Q9UHF7	141,521
Q86TN4	27,742
Q8NER1	94,956
Q9Y5S1	85,981
Q8NET8	90,636
Q9HBA0	98,281
Q9NQA5	82,551
Q9H1D0	87,286
Q9Y4A5	437,600
Q8WWH5	37,253
O95900	36,694
Q8NHM4	26,537
Q92574	129,767
P49815	200,608
Q15714	109,677
O75157	79,228
Q99576	14,810
Q9Y3Q8	41,026
Q8WW01	18,641
Q8NCE0	53,247
Q9BSV6	33,652
Q7Z6J9	58,819
P43897	35,391
Q99816	43,944
Q9BZW7	81,421
Q3SY00	62,381
Q96PP4	31,778
P01222	15,639
P16473	86,830
Q6ZSZ6	117,916
Q9NRE2	115,005
Q63HK5	118,566
Q9UJT2	65,050
Q8WUA8	37,807
Q969D9	18,141
Q15631	26,183
Q96NA8	55,949
Q99598	33,112
Q2TAA8	76,773
O60635	26,301
Q9H1Z9	36,498
A1L157	28,245
O95859	35,383
O95857	22,147
Q8NG11	30,691
O95858	33,165
Q9UKR8	26,266
Q96FV3	30,264
Q96SJ8	27,710
P0C672	28,460
O60636	24,148
O60637	28,018
Q12999	23,053
Q96QS1	34,631
Q86UF1	31,538
O14817	26,118
P62079	30,337
O43657	27,563
P41732	27,574
P19075	26,044
O75954	26,779
Q8WU66	74,924
B1AH88	10,537
P30536	18,828
Q9H489	39,573
Q9H0U9	49,192
Q9H2G4	79,435
Q9UJ04	45,126
Q86VY4	45,143
Q8N831	45,874
Q2NL82	91,810
Q969E8	20,894
Q53HC9	43,603
Q9Y5U2	34,326
Q9BXA7	41,618
Q96PF2	40,939
Q96PN8	30,102
Q6SA08	37,454
Q9BXA6	30,331
Q16762	33,429
Q13630	35,893
Q8NFU3	12,530
Q5T7W7	58,263
Q5TCY1	142,737
Q6IQ55	137,412
Q99614	33,526
Q9H892	78,756
Q8NBP0	96,813
Q96N46	88,319
Q8NEE8	98,309
Q96AE7	129,558
Q5T0N1	125,721
Q6DKK2	42,457
Q8NDW8	150,944
Q7Z4L5	150,937
Q5TAA0	63,361
Q5W5X9	50,009
Q6PF05	40,837
A2A3L6	63,396
Q96NG3	76,655
A0AVF1	64,178
Q6P3X3	96,632
Q96AY4	270,884
Q8NA56	55,082
P53804	229,869
Q86WT1	76,136
Q8N4P2	76,099
Q49AM3	57,105
Q5I0X7	17,296
Q6PID6	29,411
A8MYJ7	60,903
A6NLP5	20,896
Q6PGP7	175,486
Q5R3I4	52,787
Q5SRH9	69,778
Q5VTQ0	76,956
Q8N584	65,870
O95801	44,679
Q8IYW2	303,500
Q8N0Z6	48,928
Q86TZ1	59,379
Q9ULT0	96,185
Q86TV6	94,179
Q8TAM2	61,534
Q92623	24,379
Q8N6N2	25,932
Q8N5M4	20,013
P43699	38,596
Q15361	103,051
O00358	38,076
Q9UNY4	129,588
O43156	122,069
Q6NXR4	56,915
P33981	97,072
Q8NG68	43,212
O95922	48,988
Q6ZVT0	75,042
Q8NHH1	87,612
Q14166	74,404
A6NNM8	93,645
Q9BWV7	67,336
Q9Y4R7	87,414
Q14679	133,378
Q6EMB2	143,577
Q8N841	96,401
Q6ZT98	102,999
A6PVC2	94,676
Q3SXZ7	51,472
Q5BVD1	24,295
Q8WZ42	3,816,030
P49638	31,750
Q9BTX7	38,515
P02766	15,887
Q9BZA0	7,782
Q9BZ98	10,490
Q9H313	49,051
Q9BSA4	58,772
Q9C0H2	57,545
P50607	55,651
P68363	50,152
Q9BQE3	49,895
P0DPH7	49,960
Q6PEY2	49,859
P68366	49,924
Q9H853	27,551
Q9NY65	50,094
A6NHL2	49,909
P07437	49,671
Q9H4B7	50,327
Q13885	49,907
Q9BVA1	49,953
Q13509	50,433
P04350	49,586
P68371	49,831
Q9BUF5	49,857
Q3ZCM7	49,776
Q9UJT1	51,034
Q9UJT0	52,932
P23258	51,170
Q9NRH3	51,092
Q9BSJ2	102,534
Q96CW5	103,571
Q9UGJ1	76,089
Q96RT8	118,321
Q96RT7	200,498
P49411	49,542
Q9NNX1	44,264
O00294	60,609
O00295	58,664
O75386	49,642
Q9NRJ4	169,000
Q2TAM9	23,390
O75896	12,074
Q13454	39,676
Q8IXB3	19,254
Q9H6E5	93,847
Q12792	40,283
Q6IBS0	39,548
Q15672	20,954
Q8WVJ9	18,124
Q3B726	37,432
Q9GZX9	25,017
P42681	61,258
P40222	61,891
Q8N3L3	76,519
Q9NUQ3	60,586
Q9BZA5	14,632
P10599	11,737
Q99757	18,383
Q6PKC3	110,529
O95881	19,206
Q96J42	39,885
Q9P2K2	93,572
Q9BRA2	13,941
Q86VQ3	60,404
Q8NBS9	47,629
Q6A555	14,575
O14530	26,534
Q9H3M7	43,661
O43396	32,251
P83876	16,786
Q9NX01	17,015
Q16881	70,906
Q9NNW7	56,507
Q86VQ6	70,683
Q6F5E7	14,331
P29597	133,650
P19971	49,955
P04818	35,716
P14679	60,393
Q06418	96,905
O43914	12,179
P17643	60,724
Q2T9J0	59,309
Q9NV66	83,702
Q6NUM6	76,946
Q6IPR3	29,794
A2RUC4	36,548
Q01081	27,872
Q8WU68	25,744
Q9H665	37,895
P26368	53,501
O15042	118,292
Q9BZF9	162,505
Q16222	58,769
Q3KQV9	57,030
P22314	117,849
Q9UBT2	71,224
Q8TBC4	51,852
Q9GZZ9	44,863
P62987	14,728
A0AVT1	117,970
P41226	111,694
Q9BSL1	45,338
Q8NBM4	38,964
Q9NZ09	55,084
F5GYI3	40,592
Q5T6F2	117,116
Q14157	114,535
P57075	74,123
Q8TF42	72,696
O15205	18,473
P49459	17,315
P63146	17,312
O00762	19,652
P51668	16,602
P62837	16,735
P61077	16,687
Q9Y2X8	16,649
P51965	21,404
Q96LR5	22,255
Q969T4	22,913
Q969M7	21,077
P62253	19,509
P60604	18,566
P62256	20,655
P63279	18,007
Q9Y385	35,199
Q8N2K1	28,898
P61086	22,407
P68036	17,862
O14933	17,769
P61081	20,900
P61088	17,138
Q5JXB2	17,377
Q9C0C9	141,293
Q7Z7E8	46,127
Q8WVN8	42,818
A1L167	18,338
Q712K3	27,166
Q16763	23,845
Q9NPD8	22,521
Q5VVX9	37,741
Q13404	16,495
Q15819	16,363
Q96B02	17,331
Q9H832	38,210
Q05086	100,688
Q7Z3V4	123,098
Q15386	123,923
Q7Z6J8	43,657
Q14139	122,561
O95155	146,185
O14562	33,382
Q9Y5Z9	36,831
O95164	13,157
P11441	17,777
Q9BZL1	8,547
Q96S82	40,510
Q8WVY7	36,805
Q9NPG3	121,520
Q6ZU65	146,089
O94941	58,966
Q9NZI7	60,491
Q9UMX0	62,519
Q9UHD9	65,696
Q9H347	70,841
Q9NRR5	63,853
Q8IYU4	52,897
Q8IWV7	200,211
Q8IWV8	200,538
Q6ZT12	212,433
Q5T4S7	573,841
O95071	309,352
Q8N806	47,999
Q9HAC8	25,938
Q8WUN7	26,190
P17480	89,406
P0CB47	46,134
P0CB48	46,551
Q04323	33,325
Q96LJ8	30,811
Q5T124	57,373
P68543	29,278
Q14CS0	37,077
Q92575	56,778
Q9BZV1	49,754
O94888	54,862
O00124	30,541
P09936	24,824
P15374	26,183
Q9Y5K5	37,607
Q9HA47	31,435
Q9BZX2	29,299
Q9NWZ5	61,141
Q8WVF2	16,563
P55089	13,458
Q96RP3	12,146
Q969E3	17,961
P25874	33,005
P55851	33,229
P55916	34,216
Q8IX04	52,264
Q9Y3C8	19,458
Q92890	34,500
O94874	89,595
P61960	9,118
Q6NVU6	15,060
Q9NUQ7	53,261
Q16739	44,854
O60701	55,024
Q9NYU2	177,190
Q9NYU1	174,735
Q16851	56,940
P22309	59,591
Q9HAW8	59,810
P35503	60,338
P22310	60,025
P19224	60,751
Q9HAW7	59,819
Q9HAW9	59,742
O60656	59,941
P0DTE4	59,926
Q6UWM9	60,254
P36537	60,774
O75310	61,038
P54855	61,036
O75795	61,095
Q9BY64	60,906
P06133	60,513
P16662	60,721
Q6NUS8	59,151
Q3SY77	59,547
Q16880	61,438
Q8TAS1	46,546
Q96T88	89,814
Q6BDS2	159,485
A0JNW5	164,199
Q96PU4	89,985
Q96RL1	79,727
Q9BZM6	27,997
Q9BZM5	27,368
Q9BZM4	27,949
O75385	112,631
Q8IYT8	112,694
Q6PHR2	53,444
Q96C45	142,442
P07911	69,761
Q5DID0	144,294
P11172	52,222
Q13432	26,962
A6NIH7	28,137
Q9UPW8	193,014
O14795	180,679
Q8NB66	250,911
Q70J99	123,282
Q9H3U1	103,077
Q8IWX7	103,733
Q53HI1	30,373
Q6ZN44	92,932
Q8IZJ1	103,638
O95185	103,146
Q8IV45	57,818
Q6UXZ4	105,880
Q9P2D8	295,326
Q8N2C7	363,390
Q86WB7	50,270
Q9H1C4	66,631
A6NJT0	53,690
P13051	34,645
Q9C0B0	88,084
Q9H9P5	73,828
Q6UX82	25,265
Q6UXQ8	13,410
Q6UXU0	14,541
Q6UXP9	19,777
Q9UBR1	43,166
Q92900	124,345
Q9HAU5	147,810
Q9H1J1	54,696
Q9BZI7	57,762
O00322	28,879
O75841	29,643
O00526	19,438
O75631	30,670
Q9BT76	33,882
Q16831	33,934
O95045	35,527
Q96BW1	33,786
Q9NVA1	34,600
Q9UDW1	7,308
O14957	6,570
P14927	13,530
P31930	52,646
P22695	48,443
P47985	29,668
P0C7P4	30,815
P07919	10,739
O14949	9,906
O60287	254,389
Q14146	170,544
Q8TCY9	104,987
O94763	59,832
Q9BTM9	11,380
Q96N76	74,831
P06132	40,787
P10746	28,628
Q9NZ43	29,371
P22415	33,538
Q15853	36,955
Q9Y6N9	62,211
Q495M9	51,489
O75445	575,600
Q8N6Y0	76,068
Q96IX5	6,458
O60763	107,895
O94782	88,207
Q14694	87,134
P51784	109,817
O75317	42,858
Q92995	97,327
P54578	56,069
Q9Y4E8	112,419
Q9Y5T5	93,570
P0C7H9	59,751
Q9UMW8	43,011
O94966	145,651
O75604	68,072
Q9Y2K6	102,003
Q9UK80	62,656
Q9UPT9	59,961
Q9UPU5	294,365
Q9UHP3	122,218
Q9BXU7	104,047
A6NNY8	49,630
Q96RU2	122,491
Q9HBJ7	104,156
Q9Y6I4	58,897
Q70CQ3	58,503
Q70CQ4	146,651
Q8NFA0	181,656
Q8TEY7	106,727
Q70CQ2	404,233
Q9P2H5	113,405
Q9P275	122,908
Q86T82	110,170
Q8NB14	116,546
Q53GS9	65,381
Q13107	108,565
Q9NVE5	140,130
Q3LFD5	41,394
Q9H9J4	145,392
Q70EL4	122,809
Q9H0E7	81,185
Q70EL2	91,733
P62068	42,442
Q96K76	157,311
Q86UV5	119,032
Q70CQ1	79,198
P45974	95,786
Q70EL3	38,955
Q70EK9	79,756
Q70EK8	120,806
Q70EL1	187,388
P35125	158,658
Q92738	94,104
Q93009	128,302
P40818	127,523
Q93008	290,463
O00507	291,077
Q5W0Q7	120,440
Q9Y2C2	47,673
Q5T230	36,439
Q9Y3A2	30,447
Q9BVJ6	87,978
Q5TAP6	87,188
Q8TED0	58,415
Q9Y5J1	62,004
O75691	318,385
Q9BRU9	28,402
Q9NQZ2	54,558
Q9NYH9	70,194
P46939	394,466
O95399	14,296
Q765I0	13,749
Q9UKP6	42,130
O14607	149,548
Q9P2Y5	78,151
Q2YD98	80,591
Q8NBZ7	47,577
Q9UBK9	18,246
Q08AM6	87,973
P23763	12,902
P63027	12,663
Q15836	11,309
O75379	16,397
O95183	12,805
P51809	24,935
Q9BV40	11,438
Q8TAA9	59,975
Q9ULK5	59,714
Q9P0L0	27,893
O95292	27,228
P26640	140,476
Q5ST30	118,490
Q7L8A9	40,957
Q86V25	40,450
Q6EMK4	71,713
P50552	39,830
P54219	56,257
Q99536	41,920
Q9HCJ6	45,899
P15498	98,314
P52735	101,289
Q9UKW4	97,776
Q5SQQ9	34,713
Q9UIW0	30,874
P61758	22,626
P19320	81,276
P13611	372,820
P18206	123,799
P55072	89,322
Q96JH7	134,321
O14598	12,917
P21796	30,773
P45880	31,567
Q9Y277	30,659
P11473	48,289
P15692	27,042
P49765	21,602
P49767	46,883
Q14D04	94,745
Q14119	56,931
Q9HBM0	88,665
O15240	67,258
Q99990	28,707
Q8N8G2	33,426
A8MV65	36,009
Q14135	30,948
P40337	24,153
Q6RSH7	15,781
P09327	92,695
O15195	95,907
P08670	53,652
Q9BQE4	21,163
P01282	19,169
P32241	51,547
P41587	49,479
Q6UXI7	73,930
Q9BQB6	18,235
Q8N0U8	19,836
P98155	96,098
Q3ZAQ7	11,354
Q2NL98	18,348
Q7Z5L0	21,534
Q96GC9	46,238
Q9GZP7	40,021
Q8TDU5	23,857
Q9BXE9	34,713
Q7Z5H4	40,779
O95497	57,012
O95498	58,503
Q9NY84	30,719
Q96AW1	19,224
Q9Y4B6	169,007
P12018	16,605
Q9UKI3	13,710
Q9H270	107,837
Q96RL7	360,276
Q7Z7G8	448,664
Q709C8	422,390
Q5THJ4	491,916
Q9H269	94,694
Q9P253	110,186
Q9BRG1	20,748
O75436	38,170
Q4G0F5	39,155
Q9UK41	25,425
Q9UBQ0	20,506
Q96AX1	67,611
Q9H267	70,585
Q96QK1	91,707
Q86VN1	43,817
Q8NEZ2	44,314
Q9H9H4	31,307
A5D8V6	38,659
Q86XT2	27,730
Q96JC1	101,809
P49754	98,566
Q9NRW7	65,077
Q9UN37	48,898
O75351	49,302
Q8N1B4	82,221
Q5VIR6	94,405
Q9P1Q0	110,589
Q15906	40,594
Q8N3P4	161,754
Q99986	45,476
Q86Y07	58,141
Q8IV63	52,881
Q9H8Y1	78,260
Q86XK7	41,811
Q8N0Z9	59,217
Q86VR7	91,625
Q96IQ7	34,348
Q9Y279	43,987
P0DPA2	43,891
P62760	22,142
Q8TAG5	25,833
A6NLU5	30,297
Q96N03	22,349
Q8IW00	36,146
A8MXK1	22,377
Q9NZR4	38,431
P58304	39,411
Q9NP79	33,879
Q7Z7D3	30,878
Q96AJ9	25,218
Q9UEU0	26,688
P04004	54,306
Q6PCB0	46,804
Q5GFL6	82,012
A6NCI4	134,020
Q502W6	145,748
O00534	86,489
Q5TIE3	133,802
Q8N398	131,668
Q9Y334	96,060
Q2TAL6	35,282
Q96DN2	99,915
Q8N2E2	176,780
P04275	309,265
Q9BTA9	70,724
Q7Z5K2	132,946
P23381	53,165
Q9UGM6	40,147
P42768	52,913
Q92558	61,652
Q9Y6W5	54,284
Q9UPY6	55,293
A8MWX3	51,595
Q9NQA3	47,990
O00401	54,827
Q96G27	29,140
Q9Y2W2	69,998
Q9NX94	37,828
Q969T9	28,087
Q6ICG8	31,909
O75554	42,507
Q9UHQ7	12,749
Q9UMN6	293,515
Q96I51	49,997
Q6IS24	67,751
O43709	31,880
Q8N6F8	26,522
Q6UE05	29,433
Q8IWB7	46,324
Q96P53	45,154
Q8IZQ1	395,258
Q6ZS81	353,610
O75717	125,967
O95876	85,084
O75083	66,194
Q8WWQ0	206,689
Q9BZH6	136,685
Q9GZL7	47,708
Q9H1Z4	53,696
Q8N1V2	68,298
Q8IZU2	147,703
Q9BV38	47,405
Q8NEZ3	151,581
Q8TBZ3	62,893
Q96S15	88,207
Q64LD2	60,161
Q9H7D7	72,124
A2RRH5	90,038
Q9UNX4	106,099
Q8NA23	40,840
Q9C0J8	145,891
Q96EX3	57,801
Q9P2L0	133,547
Q8NI36	105,322
Q9Y2I8	54,665
Q5JTN6	34,312
P57081	45,490
Q9HAD4	51,728
Q15061	74,891
Q5JSH3	101,366
Q9Y484	39,868
Q5MNZ6	38,122
O15213	68,071
O94967	101,949
Q8TAF3	76,210
Q8IV35	79,295
P61964	36,588
Q96MT7	213,865
Q7Z5U6	38,989
Q9H977	35,891
Q9H6Y2	42,070
Q6PJI9	109,793
Q86VZ2	36,338
Q9NNW5	121,725
Q8WVS4	122,571
Q9GZS3	33,581
O43379	165,954
Q8IWG1	102,935
B1ANS9	123,631
Q96MR6	144,961
Q8TBY9	129,952
Q96DN5	124,189
Q8N136	45,777
Q9Y4E6	163,810
Q9NW82	73,201
Q3MJ13	123,425
Q6P4I2	41,685
Q6RFH5	42,441
Q8IWA0	94,499
Q9H967	69,769
Q9BQA1	36,724
Q5VTH9	94,573
Q562E7	211,697
Q6UXN9	35,079
Q9BRX9	34,343
Q9Y284	12,068
Q9BTV6	50,575
Q86TI4	40,731
Q6ZQQ6	333,185
Q6ZMY6	52,621
Q96FK6	43,215
Q96KV7	187,437
A4D1P6	83,344
Q96MX6	39,740
Q6P2C0	77,378
Q8NDM7	191,984
Q8N9V3	52,817
Q8N5D0	75,920
Q96HA8	23,680
P30291	71,597
P0C1S8	62,925
Q9HC57	23,977
Q8IUB3	8,325
Q8NEX6	10,340
Q8WWY7	12,050
Q8IUB5	10,386
Q14508	12,993
Q8IUB2	24,687
Q8TCV5	24,238
Q8IUA0	27,824
Q8NEX5	10,506
Q96NZ8	58,798
Q8TEU8	63,941
O76024	100,292
Q8TF30	90,924
Q1A5X7	18,091
Q9P202	96,558
O96028	152,258
Q9BZ95	161,613
Q9H3P2	57,277
Q9BRP8	22,656
Q9Y5W5	41,528
O43516	51,258
Q8TF74	46,289
A6NGB9	49,458
Q5MNZ9	48,673
Q9Y4P8	49,408
O95388	40,331
O76076	26,825
O95389	39,293
O95785	178,674
Q5T9L3	62,253
Q9H4A3	250,794
Q9Y3S1	242,676
Q9BYP7	198,416
Q96J92	134,739
P04628	40,982
Q9GZT5	46,444
O00744	43,000
O96014	39,179
Q9UBV4	40,690
P09544	40,418
Q93097	43,770
P56703	39,645
P56704	39,365
P56705	39,052
P41221	42,339
Q9H1J7	40,323
Q9Y6F9	39,721
O00755	39,005
P56706	39,327
Q9H1J5	38,849
Q93098	38,721
O14904	40,320
O14905	39,001
Q9BUR4	59,309
Q9P2S5	51,588
O00258	19,780
Q14191	162,461
Q96S55	72,133
Q9Y6I7	47,432
Q9NYS7	45,286
Q658N2	65,694
Q2TBF2	63,817
P19544	49,188
Q15007	44,244
A6NIX2	45,124
Q8IX03	125,301
Q6AWC2	133,891
Q96NR7	21,356
Q9ULE0	122,676
Q9NZC7	46,677
Q9H0M0	105,202
O00308	98,912
Q9GZV5	44,101
Q9HCS7	100,010
Q6GPH4	34,626
Q9HD64	9,078
Q96GT9	12,354
P17861	28,695
P47989	146,424
P98170	56,685
Q702N8	198,561
A4UGR9	382,300
P51811	50,902
Q5GH77	53,448
Q5GH76	71,501
Q6UX68	75,014
Q5GH73	71,638
Q5GH72	63,826
Q9H6D3	44,655
Q5GH70	43,406
Q5T750	26,238
P23025	31,368
Q01831	105,953
Q9NQW7	69,918
O43895	75,625
Q9NQH7	57,034
O14980	123,386
Q9C0E2	130,139
Q9HAV4	136,311
Q96QU8	128,883
Q9UIA9	123,907
O43592	109,964
Q9UBH6	81,535
P18887	69,477
O43543	31,956
O43542	37,850
Q13426	38,287
P13010	82,705
P12956	69,843
Q9Y6H3	28,081
Q8IZH2	194,107
Q9H0D6	108,582
Q6P2D8	89,864
Q8NBI6	43,807
O75191	58,382
Q86Y38	107,569
Q9H1B5	96,767
Q9NRH1	25,299
Q8IY57	19,901
P46937	54,462
P54577	59,143
Q9Y2Z4	53,199
P58557	19,298
P67809	35,924
Q9Y2T7	38,518
A8MPS7	34,466
Q9ULM3	150,782
O95619	26,499
P07947	60,801
O95070	32,011
Q5BJH7	34,435
Q9Y548	34,277
Q9BWQ6	35,151
Q9GZM5	38,248
Q9BSR8	27,083
Q969M3	27,989
Q96EC8	26,256
A6XGL0	32,585
O15498	22,418
P49750	241,645
Q96TA2	86,455
Q5VVQ6	38,322
O60688	13,575
P61236	13,608
P62699	13,842
Q86U90	29,328
Q56UN5	150,537
Q96MU7	84,700
Q9H6S0	160,248
Q9BYJ9	60,874
Q9Y5A9	62,334
Q7Z739	63,861
P31946	28,082
P62258	29,174
P61981	28,303
Q04917	28,219
P27348	27,764
P63104	27,745
P25490	44,713
Q9H869	87,944
O15391	41,347
Q401N2	45,816
Q8N4Q0	40,140
Q9Y493	305,630
P43403	69,872
