id,A_exposed,C_exposed,D_exposed,E_exposed,F_exposed,G_exposed,H_exposed,I_exposed,K_exposed,L_exposed,M_exposed,N_exposed,P_exposed,Q_exposed,R_exposed,S_exposed,T_exposed,V_exposed,W_exposed,Y_exposed
Q969S9,14.0,0.0,25.0,38.0,0.0,17.0,4.0,0.0,31.0,7.0,1.0,22.0,17.0,15.0,27.0,22.0,17.0,2.0,0.0,2.0
Q969T3,22.0,2.0,23.0,27.0,2.0,20.0,5.0,0.0,9.0,9.0,2.0,3.0,19.0,18.0,23.0,19.0,8.0,2.0,1.0,0.0
Q969T4,10.0,0.0,12.0,9.0,1.0,4.0,0.0,0.0,14.0,4.0,1.0,5.0,10.0,9.0,11.0,17.0,11.0,0.0,0.0,0.0
Q969T7,2.0,1.0,7.0,17.0,2.0,8.0,4.0,0.0,14.0,1.0,2.0,7.0,5.0,15.0,5.0,2.0,3.0,1.0,0.0,1.0
Q969T9,15.0,0.0,7.0,11.0,2.0,17.0,3.0,0.0,12.0,1.0,7.0,8.0,37.0,5.0,1.0,11.0,6.0,7.0,0.0,17.0
Q969U6,13.0,0.0,22.0,22.0,3.0,11.0,7.0,1.0,6.0,4.0,3.0,8.0,22.0,10.0,25.0,12.0,12.0,6.0,1.0,2.0
Q969U7,5.0,0.0,8.0,11.0,1.0,7.0,0.0,0.0,13.0,3.0,1.0,6.0,7.0,4.0,5.0,17.0,4.0,0.0,0.0,3.0
Q969V1,4.0,1.0,4.0,7.0,5.0,5.0,2.0,5.0,13.0,7.0,4.0,9.0,7.0,7.0,10.0,6.0,8.0,9.0,4.0,4.0
Q969V3,22.0,1.0,20.0,22.0,2.0,11.0,8.0,1.0,17.0,15.0,2.0,5.0,11.0,15.0,15.0,14.0,7.0,9.0,1.0,2.0
Q969V4,14.0,1.0,21.0,37.0,3.0,6.0,8.0,5.0,30.0,8.0,3.0,16.0,9.0,16.0,20.0,8.0,10.0,6.0,1.0,3.0
Q969V5,9.0,1.0,10.0,20.0,7.0,9.0,5.0,4.0,19.0,12.0,1.0,7.0,7.0,15.0,17.0,16.0,5.0,6.0,1.0,1.0
Q969V6,73.0,7.0,40.0,59.0,10.0,50.0,16.0,12.0,45.0,72.0,12.0,16.0,115.0,62.0,28.0,107.0,46.0,28.0,1.0,3.0
Q969W0,4.0,0.0,0.0,3.0,4.0,1.0,2.0,3.0,1.0,8.0,5.0,1.0,2.0,4.0,2.0,1.0,2.0,5.0,3.0,7.0
Q969W1,8.0,2.0,5.0,4.0,8.0,7.0,4.0,4.0,11.0,18.0,3.0,6.0,7.0,8.0,21.0,10.0,8.0,8.0,7.0,7.0
Q969W3,17.0,1.0,6.0,8.0,4.0,23.0,6.0,2.0,3.0,9.0,3.0,8.0,19.0,8.0,21.0,31.0,11.0,3.0,1.0,2.0
Q969W8,3.0,0.0,10.0,39.0,0.0,21.0,4.0,3.0,38.0,0.0,1.0,9.0,4.0,18.0,20.0,25.0,14.0,1.0,1.0,1.0
Q969W9,15.0,7.0,9.0,19.0,8.0,20.0,11.0,13.0,6.0,17.0,8.0,7.0,29.0,14.0,19.0,31.0,13.0,15.0,2.0,8.0
Q969X0,8.0,1.0,9.0,28.0,4.0,14.0,1.0,1.0,13.0,5.0,3.0,7.0,11.0,7.0,16.0,9.0,5.0,6.0,0.0,2.0
Q969X1,7.0,2.0,7.0,6.0,5.0,16.0,2.0,10.0,4.0,10.0,4.0,4.0,22.0,8.0,10.0,6.0,4.0,12.0,2.0,13.0
Q969X2,6.0,2.0,5.0,11.0,2.0,11.0,5.0,4.0,11.0,10.0,2.0,10.0,17.0,10.0,23.0,17.0,7.0,4.0,0.0,1.0
Q969X5,5.0,3.0,11.0,9.0,9.0,8.0,6.0,8.0,10.0,7.0,3.0,10.0,9.0,7.0,9.0,4.0,7.0,0.0,1.0,5.0
Q969X6,9.0,1.0,21.0,13.0,5.0,10.0,4.0,1.0,33.0,3.0,3.0,18.0,15.0,16.0,14.0,20.0,16.0,7.0,0.0,2.0
Q969Y0,6.0,2.0,12.0,14.0,6.0,15.0,3.0,2.0,21.0,9.0,3.0,14.0,12.0,17.0,13.0,20.0,12.0,12.0,1.0,3.0
Q969Y2,15.0,0.0,19.0,21.0,0.0,19.0,5.0,1.0,6.0,3.0,1.0,4.0,25.0,14.0,23.0,13.0,5.0,1.0,2.0,0.0
Q969Z0,17.0,1.0,15.0,30.0,1.0,14.0,12.0,2.0,21.0,4.0,3.0,3.0,22.0,23.0,14.0,25.0,10.0,2.0,1.0,2.0
Q969Z3,10.0,0.0,11.0,10.0,0.0,10.0,1.0,1.0,15.0,8.0,1.0,9.0,8.0,7.0,17.0,11.0,5.0,6.0,2.0,0.0
Q969Z4,27.0,2.0,7.0,26.0,2.0,32.0,7.0,5.0,16.0,27.0,3.0,8.0,43.0,13.0,25.0,26.0,18.0,13.0,6.0,2.0
Q96A00,8.0,0.0,8.0,13.0,0.0,11.0,4.0,0.0,9.0,10.0,2.0,1.0,10.0,10.0,15.0,10.0,2.0,3.0,1.0,2.0
Q96A04,12.0,2.0,1.0,6.0,2.0,2.0,5.0,2.0,7.0,18.0,3.0,9.0,14.0,11.0,4.0,12.0,6.0,5.0,0.0,2.0
Q96A05,5.0,0.0,7.0,22.0,5.0,2.0,2.0,6.0,21.0,10.0,6.0,8.0,5.0,15.0,10.0,6.0,4.0,3.0,0.0,2.0
Q96A08,2.0,0.0,2.0,6.0,1.0,5.0,2.0,2.0,20.0,1.0,1.0,1.0,3.0,3.0,8.0,14.0,9.0,4.0,0.0,3.0
Q96A09,27.0,0.0,11.0,18.0,1.0,17.0,6.0,0.0,4.0,4.0,2.0,3.0,18.0,9.0,20.0,15.0,10.0,6.0,2.0,0.0
Q96A11,19.0,0.0,10.0,13.0,0.0,12.0,3.0,3.0,9.0,8.0,3.0,7.0,26.0,12.0,39.0,7.0,4.0,3.0,0.0,1.0
Q96A19,45.0,2.0,28.0,74.0,3.0,28.0,4.0,5.0,28.0,26.0,3.0,8.0,28.0,32.0,56.0,30.0,12.0,5.0,3.0,0.0
Q96A22,2.0,0.0,2.0,7.0,0.0,9.0,5.0,0.0,8.0,5.0,2.0,5.0,6.0,12.0,8.0,9.0,10.0,2.0,1.0,0.0
Q96A23,9.0,0.0,21.0,21.0,2.0,13.0,6.0,2.0,32.0,5.0,3.0,20.0,10.0,14.0,9.0,23.0,9.0,1.0,0.0,3.0
Q96A25,12.0,1.0,5.0,9.0,10.0,10.0,5.0,5.0,13.0,11.0,1.0,7.0,10.0,12.0,5.0,24.0,9.0,5.0,2.0,1.0
Q96A26,9.0,2.0,5.0,11.0,3.0,6.0,2.0,3.0,14.0,10.0,2.0,4.0,4.0,2.0,11.0,12.0,8.0,5.0,2.0,2.0
Q96A28,9.0,2.0,7.0,16.0,3.0,9.0,5.0,3.0,12.0,19.0,7.0,7.0,13.0,8.0,13.0,16.0,7.0,4.0,6.0,2.0
Q96A29,16.0,1.0,9.0,11.0,5.0,14.0,2.0,2.0,11.0,18.0,5.0,2.0,10.0,4.0,9.0,10.0,8.0,4.0,8.0,4.0
Q96A32,8.0,1.0,10.0,15.0,0.0,9.0,1.0,0.0,13.0,0.0,2.0,4.0,4.0,5.0,6.0,6.0,8.0,2.0,0.0,1.0
Q96A33,12.0,1.0,35.0,51.0,8.0,12.0,4.0,7.0,35.0,7.0,8.0,12.0,10.0,17.0,17.0,15.0,15.0,14.0,1.0,6.0
Q96A35,7.0,1.0,6.0,13.0,1.0,7.0,1.0,3.0,11.0,4.0,5.0,1.0,6.0,2.0,16.0,4.0,5.0,4.0,2.0,5.0
Q96A37,13.0,0.0,9.0,9.0,1.0,8.0,2.0,0.0,12.0,4.0,2.0,7.0,18.0,12.0,11.0,16.0,4.0,5.0,1.0,0.0
Q96A44,11.0,0.0,9.0,8.0,0.0,11.0,2.0,0.0,9.0,7.0,1.0,2.0,10.0,9.0,12.0,6.0,0.0,3.0,0.0,1.0
Q96A46,16.0,1.0,6.0,11.0,1.0,23.0,6.0,4.0,3.0,8.0,2.0,5.0,13.0,7.0,17.0,7.0,6.0,7.0,4.0,4.0
Q96A47,16.0,0.0,14.0,17.0,2.0,22.0,10.0,3.0,16.0,16.0,5.0,4.0,20.0,22.0,18.0,28.0,14.0,14.0,0.0,1.0
Q96A49,22.0,0.0,21.0,45.0,1.0,13.0,2.0,2.0,28.0,13.0,1.0,10.0,10.0,30.0,7.0,12.0,11.0,10.0,1.0,1.0
Q96A54,10.0,1.0,8.0,20.0,8.0,12.0,4.0,6.0,12.0,15.0,3.0,4.0,14.0,6.0,11.0,6.0,8.0,13.0,1.0,5.0
Q96A56,6.0,5.0,9.0,29.0,7.0,8.0,9.0,3.0,6.0,9.0,4.0,11.0,16.0,12.0,11.0,21.0,12.0,7.0,2.0,2.0
Q96A57,3.0,0.0,9.0,0.0,4.0,6.0,0.0,7.0,8.0,7.0,2.0,1.0,6.0,1.0,5.0,9.0,5.0,3.0,0.0,7.0
Q96A58,4.0,1.0,7.0,15.0,0.0,6.0,2.0,1.0,10.0,1.0,2.0,4.0,2.0,6.0,13.0,8.0,10.0,2.0,2.0,0.0
Q96A59,21.0,0.0,22.0,27.0,5.0,29.0,8.0,4.0,13.0,13.0,4.0,3.0,34.0,11.0,48.0,14.0,9.0,8.0,4.0,11.0
Q96A61,8.0,1.0,26.0,46.0,2.0,13.0,2.0,7.0,9.0,11.0,4.0,7.0,10.0,18.0,14.0,11.0,9.0,3.0,4.0,9.0
Q96A65,22.0,1.0,45.0,59.0,0.0,23.0,6.0,4.0,53.0,8.0,6.0,24.0,15.0,40.0,31.0,43.0,29.0,8.0,0.0,3.0
Q96A70,5.0,0.0,10.0,26.0,2.0,17.0,6.0,1.0,18.0,5.0,4.0,2.0,11.0,14.0,9.0,14.0,7.0,4.0,1.0,1.0
Q96A72,3.0,1.0,10.0,7.0,2.0,4.0,2.0,2.0,11.0,2.0,1.0,4.0,5.0,2.0,5.0,5.0,0.0,2.0,0.0,3.0
Q96A73,23.0,0.0,15.0,17.0,4.0,18.0,7.0,6.0,23.0,19.0,8.0,6.0,34.0,15.0,17.0,29.0,18.0,13.0,3.0,6.0
Q96A83,31.0,4.0,16.0,21.0,2.0,63.0,6.0,1.0,11.0,14.0,3.0,9.0,66.0,17.0,19.0,25.0,18.0,6.0,1.0,4.0
Q96A84,23.0,1.0,7.0,20.0,1.0,78.0,8.0,6.0,8.0,19.0,7.0,8.0,70.0,13.0,21.0,25.0,21.0,9.0,7.0,2.0
Q96A98,13.0,0.0,4.0,3.0,1.0,4.0,2.0,0.0,1.0,20.0,1.0,1.0,10.0,1.0,15.0,6.0,3.0,9.0,3.0,1.0
Q96A99,29.0,1.0,17.0,22.0,5.0,25.0,5.0,2.0,10.0,13.0,1.0,10.0,26.0,23.0,35.0,25.0,14.0,11.0,2.0,3.0
Q96AA3,8.0,0.0,7.0,8.0,10.0,14.0,6.0,2.0,11.0,15.0,2.0,6.0,13.0,8.0,14.0,8.0,13.0,7.0,8.0,2.0
Q96AA8,23.0,4.0,46.0,78.0,6.0,21.0,8.0,12.0,65.0,16.0,7.0,15.0,15.0,52.0,48.0,32.0,18.0,7.0,1.0,3.0
Q96AB3,8.0,0.0,4.0,6.0,2.0,11.0,2.0,0.0,5.0,8.0,1.0,2.0,9.0,12.0,8.0,6.0,1.0,3.0,0.0,1.0
Q96AB6,3.0,0.0,10.0,14.0,0.0,7.0,5.0,0.0,12.0,2.0,2.0,5.0,7.0,8.0,10.0,7.0,2.0,0.0,0.0,0.0
Q96AC1,9.0,0.0,34.0,35.0,1.0,21.0,5.0,5.0,49.0,11.0,3.0,18.0,17.0,17.0,8.0,25.0,18.0,2.0,0.0,6.0
Q96AC6,49.0,1.0,17.0,45.0,4.0,57.0,7.0,3.0,6.0,19.0,1.0,4.0,72.0,46.0,66.0,37.0,16.0,8.0,1.0,4.0
Q96AD5,19.0,1.0,12.0,30.0,1.0,13.0,5.0,0.0,9.0,9.0,3.0,10.0,27.0,10.0,21.0,17.0,5.0,2.0,0.0,0.0
Q96AE4,24.0,0.0,28.0,21.0,2.0,75.0,10.0,0.0,20.0,4.0,5.0,23.0,63.0,46.0,19.0,13.0,15.0,5.0,2.0,7.0
Q96AE7,16.0,1.0,47.0,58.0,1.0,21.0,14.0,1.0,52.0,12.0,3.0,27.0,30.0,33.0,27.0,34.0,18.0,13.0,2.0,2.0
Q96AG3,3.0,0.0,8.0,12.0,11.0,17.0,8.0,4.0,10.0,9.0,1.0,7.0,15.0,9.0,13.0,13.0,11.0,8.0,1.0,8.0
Q96AG4,18.0,0.0,11.0,23.0,1.0,7.0,3.0,0.0,35.0,14.0,1.0,10.0,10.0,22.0,23.0,8.0,10.0,7.0,2.0,1.0
Q96AH0,4.0,1.0,5.0,10.0,5.0,20.0,4.0,3.0,10.0,4.0,4.0,16.0,10.0,10.0,13.0,10.0,9.0,7.0,1.0,1.0
Q96AH8,2.0,2.0,9.0,11.0,0.0,4.0,3.0,6.0,8.0,4.0,2.0,3.0,4.0,7.0,9.0,11.0,7.0,0.0,0.0,1.0
Q96AJ1,7.0,2.0,35.0,48.0,1.0,10.0,3.0,6.0,31.0,10.0,8.0,15.0,11.0,18.0,22.0,20.0,13.0,4.0,0.0,2.0
Q96AJ9,8.0,0.0,8.0,22.0,1.0,5.0,3.0,8.0,6.0,3.0,3.0,6.0,5.0,10.0,20.0,10.0,5.0,4.0,0.0,0.0
Q96AK3,4.0,1.0,12.0,18.0,0.0,5.0,5.0,0.0,13.0,2.0,2.0,11.0,10.0,7.0,20.0,6.0,3.0,0.0,2.0,3.0
Q96AM1,11.0,2.0,3.0,9.0,12.0,14.0,3.0,3.0,3.0,15.0,5.0,7.0,11.0,5.0,18.0,9.0,5.0,10.0,3.0,4.0
Q96AN5,15.0,0.0,12.0,21.0,4.0,8.0,4.0,3.0,11.0,11.0,3.0,6.0,21.0,19.0,23.0,20.0,10.0,7.0,1.0,4.0
Q96AP0,20.0,4.0,15.0,28.0,1.0,22.0,7.0,0.0,7.0,8.0,4.0,4.0,45.0,20.0,20.0,43.0,20.0,2.0,1.0,0.0
Q96AP4,5.0,3.0,22.0,40.0,6.0,20.0,5.0,4.0,30.0,14.0,3.0,22.0,10.0,29.0,21.0,30.0,19.0,4.0,0.0,5.0
Q96AP7,20.0,0.0,7.0,14.0,4.0,22.0,6.0,8.0,12.0,24.0,3.0,9.0,31.0,17.0,16.0,31.0,17.0,16.0,1.0,1.0
Q96AQ1,29.0,2.0,11.0,20.0,6.0,27.0,11.0,4.0,29.0,26.0,8.0,13.0,31.0,31.0,33.0,41.0,11.0,14.0,1.0,1.0
Q96AQ2,17.0,0.0,3.0,6.0,2.0,13.0,6.0,7.0,1.0,19.0,3.0,1.0,8.0,9.0,8.0,22.0,6.0,4.0,1.0,0.0
Q96AQ6,34.0,4.0,44.0,72.0,3.0,64.0,17.0,4.0,37.0,35.0,7.0,8.0,46.0,51.0,49.0,48.0,19.0,24.0,7.0,0.0
Q96AQ7,9.0,0.0,7.0,9.0,1.0,5.0,4.0,1.0,16.0,12.0,3.0,1.0,11.0,11.0,10.0,14.0,6.0,5.0,0.0,4.0
Q96AQ8,27.0,1.0,13.0,21.0,3.0,19.0,4.0,7.0,21.0,17.0,5.0,4.0,13.0,15.0,29.0,22.0,10.0,5.0,2.0,5.0
Q96AQ9,7.0,3.0,17.0,15.0,1.0,15.0,4.0,1.0,4.0,8.0,3.0,7.0,32.0,15.0,8.0,27.0,7.0,2.0,1.0,4.0
Q96AT1,9.0,0.0,13.0,18.0,1.0,6.0,2.0,5.0,20.0,4.0,2.0,7.0,12.0,8.0,8.0,13.0,4.0,9.0,0.0,4.0
Q96AT9,3.0,0.0,9.0,11.0,2.0,9.0,3.0,0.0,8.0,1.0,1.0,7.0,5.0,7.0,6.0,7.0,1.0,1.0,1.0,1.0
Q96AV8,35.0,2.0,45.0,59.0,6.0,32.0,8.0,7.0,50.0,18.0,5.0,26.0,66.0,42.0,41.0,79.0,23.0,26.0,1.0,5.0
Q96AW1,12.0,3.0,2.0,7.0,8.0,14.0,1.0,3.0,5.0,13.0,7.0,6.0,26.0,8.0,10.0,6.0,5.0,9.0,3.0,11.0
Q96AX1,10.0,0.0,18.0,33.0,1.0,20.0,3.0,2.0,27.0,4.0,1.0,12.0,11.0,19.0,18.0,8.0,12.0,0.0,0.0,2.0
Q96AX2,7.0,3.0,11.0,10.0,1.0,10.0,2.0,1.0,5.0,2.0,2.0,2.0,6.0,5.0,14.0,13.0,11.0,5.0,0.0,2.0
Q96AX9,43.0,0.0,41.0,45.0,1.0,47.0,14.0,2.0,28.0,8.0,3.0,14.0,37.0,36.0,67.0,28.0,14.0,10.0,2.0,0.0
Q96AY2,23.0,1.0,26.0,40.0,1.0,17.0,4.0,2.0,34.0,11.0,2.0,10.0,25.0,34.0,26.0,40.0,21.0,6.0,0.0,0.0
Q96AY3,10.0,0.0,26.0,25.0,2.0,27.0,10.0,1.0,16.0,15.0,5.0,14.0,15.0,13.0,23.0,13.0,11.0,7.0,0.0,5.0
Q96AY4,62.0,5.0,66.0,107.0,4.0,78.0,18.0,5.0,86.0,20.0,9.0,48.0,93.0,117.0,60.0,142.0,51.0,23.0,1.0,6.0
Q96AZ1,7.0,1.0,8.0,14.0,3.0,9.0,7.0,0.0,3.0,3.0,1.0,5.0,13.0,10.0,7.0,7.0,1.0,3.0,0.0,1.0
Q96AZ6,5.0,0.0,5.0,6.0,0.0,7.0,4.0,0.0,4.0,4.0,1.0,1.0,4.0,3.0,14.0,5.0,2.0,3.0,0.0,0.0
Q96B01,23.0,3.0,28.0,24.0,6.0,11.0,5.0,9.0,47.0,24.0,4.0,14.0,27.0,11.0,15.0,49.0,16.0,28.0,1.0,3.0
Q96B02,2.0,1.0,5.0,6.0,2.0,3.0,0.0,0.0,9.0,1.0,1.0,7.0,3.0,5.0,4.0,7.0,4.0,0.0,0.0,0.0
Q96B18,80.0,4.0,22.0,41.0,7.0,72.0,3.0,4.0,12.0,22.0,5.0,1.0,76.0,17.0,73.0,69.0,16.0,16.0,2.0,8.0
Q96B21,5.0,2.0,6.0,5.0,8.0,5.0,7.0,6.0,6.0,14.0,2.0,5.0,7.0,3.0,7.0,10.0,4.0,6.0,1.0,5.0
Q96B23,22.0,1.0,27.0,37.0,0.0,21.0,6.0,1.0,20.0,11.0,5.0,13.0,16.0,17.0,19.0,54.0,25.0,17.0,1.0,3.0
Q96B26,4.0,0.0,11.0,18.0,1.0,10.0,1.0,0.0,13.0,1.0,1.0,7.0,6.0,6.0,5.0,7.0,9.0,0.0,0.0,1.0
Q96B33,9.0,5.0,13.0,11.0,4.0,8.0,3.0,2.0,8.0,18.0,3.0,2.0,26.0,10.0,16.0,16.0,6.0,12.0,5.0,5.0
Q96B36,19.0,2.0,17.0,25.0,5.0,12.0,3.0,1.0,6.0,15.0,2.0,4.0,37.0,7.0,19.0,19.0,14.0,6.0,1.0,3.0
Q96B42,6.0,1.0,3.0,6.0,4.0,0.0,0.0,3.0,6.0,7.0,4.0,3.0,4.0,3.0,9.0,7.0,4.0,5.0,3.0,5.0
Q96B45,4.0,0.0,5.0,7.0,1.0,3.0,3.0,3.0,7.0,11.0,3.0,3.0,1.0,12.0,4.0,8.0,7.0,3.0,0.0,1.0
Q96B49,7.0,0.0,6.0,2.0,3.0,5.0,0.0,3.0,0.0,8.0,2.0,6.0,5.0,1.0,6.0,5.0,3.0,6.0,2.0,1.0
Q96B54,15.0,4.0,11.0,43.0,2.0,21.0,5.0,0.0,2.0,11.0,2.0,1.0,23.0,5.0,13.0,10.0,10.0,2.0,0.0,5.0
Q96B67,8.0,4.0,13.0,25.0,3.0,10.0,4.0,1.0,15.0,9.0,5.0,15.0,18.0,7.0,15.0,25.0,14.0,4.0,2.0,2.0
Q96B70,51.0,4.0,6.0,31.0,1.0,35.0,7.0,1.0,9.0,12.0,2.0,3.0,42.0,20.0,26.0,12.0,17.0,3.0,1.0,0.0
Q96B77,8.0,0.0,5.0,9.0,5.0,5.0,2.0,1.0,8.0,7.0,2.0,2.0,4.0,8.0,18.0,8.0,6.0,3.0,4.0,5.0
Q96B96,7.0,2.0,4.0,6.0,11.0,2.0,1.0,6.0,6.0,21.0,4.0,3.0,6.0,8.0,2.0,14.0,2.0,10.0,1.0,3.0
Q96B97,28.0,0.0,39.0,54.0,5.0,37.0,8.0,18.0,61.0,36.0,8.0,20.0,55.0,18.0,39.0,66.0,35.0,16.0,0.0,0.0
Q96BA8,22.0,2.0,32.0,38.0,2.0,22.0,12.0,4.0,29.0,22.0,6.0,13.0,43.0,20.0,17.0,38.0,31.0,13.0,3.0,3.0
Q96BD0,20.0,1.0,16.0,15.0,10.0,22.0,11.0,4.0,12.0,27.0,2.0,9.0,24.0,18.0,21.0,40.0,19.0,8.0,4.0,4.0
Q96BD5,42.0,3.0,18.0,37.0,5.0,17.0,13.0,9.0,53.0,16.0,6.0,22.0,57.0,59.0,21.0,41.0,57.0,17.0,0.0,4.0
Q96BD6,3.0,0.0,14.0,7.0,0.0,9.0,4.0,2.0,10.0,5.0,2.0,4.0,9.0,6.0,8.0,2.0,8.0,3.0,0.0,2.0
Q96BD8,2.0,3.0,10.0,25.0,1.0,7.0,5.0,3.0,26.0,4.0,2.0,13.0,11.0,8.0,7.0,14.0,9.0,7.0,0.0,3.0
Q96BF3,11.0,5.0,8.0,9.0,6.0,18.0,2.0,4.0,5.0,6.0,4.0,9.0,29.0,18.0,17.0,26.0,4.0,9.0,3.0,4.0
Q96BF6,51.0,0.0,22.0,35.0,1.0,31.0,6.0,2.0,15.0,12.0,4.0,12.0,47.0,22.0,20.0,33.0,20.0,9.0,0.0,7.0
Q96BH1,25.0,2.0,14.0,41.0,0.0,27.0,9.0,2.0,19.0,14.0,4.0,6.0,41.0,34.0,29.0,25.0,17.0,8.0,3.0,2.0
Q96BH3,2.0,0.0,7.0,12.0,3.0,10.0,3.0,0.0,11.0,8.0,2.0,11.0,1.0,6.0,5.0,14.0,6.0,4.0,2.0,5.0
Q96BI1,13.0,0.0,6.0,4.0,7.0,9.0,1.0,2.0,8.0,18.0,3.0,0.0,14.0,8.0,17.0,15.0,7.0,11.0,1.0,4.0
Q96BI3,5.0,0.0,7.0,6.0,6.0,5.0,2.0,4.0,2.0,10.0,1.0,0.0,6.0,1.0,11.0,3.0,2.0,4.0,3.0,3.0
Q96BJ3,6.0,0.0,13.0,25.0,3.0,9.0,2.0,1.0,20.0,2.0,1.0,7.0,14.0,10.0,12.0,7.0,6.0,2.0,0.0,1.0
Q96BJ8,13.0,0.0,23.0,46.0,0.0,15.0,6.0,2.0,17.0,1.0,1.0,15.0,20.0,25.0,30.0,21.0,10.0,4.0,0.0,1.0
Q96BK5,22.0,2.0,18.0,29.0,5.0,13.0,5.0,4.0,51.0,9.0,4.0,13.0,15.0,18.0,17.0,22.0,19.0,9.0,1.0,3.0
Q96BM0,6.0,0.0,1.0,1.0,1.0,11.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,10.0,4.0,9.0,2.0,0.0
Q96BM1,22.0,0.0,13.0,11.0,2.0,25.0,1.0,0.0,3.0,1.0,1.0,1.0,16.0,8.0,28.0,8.0,4.0,1.0,1.0,1.0
Q96BM9,3.0,0.0,8.0,10.0,2.0,6.0,1.0,2.0,9.0,3.0,1.0,8.0,4.0,8.0,8.0,6.0,3.0,1.0,2.0,1.0
Q96BN2,13.0,2.0,16.0,13.0,2.0,12.0,6.0,2.0,17.0,9.0,1.0,9.0,14.0,15.0,5.0,12.0,6.0,5.0,1.0,1.0
Q96BN6,25.0,4.0,23.0,36.0,10.0,24.0,17.0,12.0,22.0,35.0,7.0,15.0,42.0,26.0,35.0,79.0,32.0,23.0,2.0,10.0
Q96BN8,18.0,2.0,15.0,29.0,0.0,11.0,3.0,2.0,17.0,3.0,5.0,6.0,12.0,10.0,14.0,7.0,11.0,0.0,0.0,1.0
Q96BP2,5.0,0.0,3.0,7.0,2.0,6.0,0.0,2.0,10.0,7.0,2.0,7.0,8.0,5.0,14.0,6.0,4.0,1.0,0.0,1.0
Q96BP3,13.0,0.0,20.0,39.0,1.0,8.0,3.0,0.0,33.0,4.0,4.0,15.0,13.0,12.0,22.0,14.0,10.0,10.0,1.0,1.0
Q96BQ1,6.0,0.0,6.0,8.0,4.0,6.0,0.0,5.0,16.0,6.0,5.0,7.0,9.0,3.0,7.0,7.0,7.0,7.0,2.0,2.0
Q96BQ3,5.0,1.0,15.0,31.0,3.0,8.0,6.0,3.0,24.0,5.0,7.0,15.0,13.0,19.0,20.0,14.0,9.0,4.0,1.0,4.0
Q96BQ5,14.0,0.0,8.0,22.0,2.0,3.0,2.0,1.0,14.0,6.0,2.0,10.0,5.0,13.0,20.0,10.0,4.0,5.0,2.0,1.0
Q96BR1,13.0,0.0,25.0,22.0,2.0,8.0,7.0,3.0,29.0,7.0,3.0,15.0,18.0,12.0,14.0,24.0,8.0,3.0,0.0,4.0
Q96BR5,2.0,0.0,17.0,13.0,1.0,12.0,1.0,0.0,16.0,2.0,2.0,5.0,4.0,11.0,3.0,1.0,3.0,2.0,0.0,2.0
Q96BR6,9.0,1.0,11.0,30.0,2.0,29.0,4.0,2.0,32.0,3.0,1.0,12.0,15.0,12.0,31.0,30.0,14.0,4.0,1.0,3.0
Q96BR9,11.0,0.0,26.0,32.0,3.0,19.0,11.0,10.0,30.0,11.0,4.0,9.0,15.0,26.0,24.0,51.0,17.0,11.0,3.0,9.0
Q96BS2,4.0,1.0,12.0,23.0,0.0,8.0,5.0,0.0,6.0,4.0,5.0,6.0,7.0,7.0,9.0,11.0,4.0,2.0,0.0,1.0
Q96BT1,9.0,1.0,10.0,17.0,3.0,11.0,4.0,1.0,34.0,9.0,6.0,10.0,10.0,22.0,19.0,21.0,17.0,4.0,0.0,4.0
Q96BT3,49.0,2.0,21.0,47.0,5.0,40.0,15.0,3.0,16.0,29.0,4.0,8.0,51.0,31.0,43.0,51.0,30.0,19.0,0.0,2.0
Q96BT7,8.0,1.0,23.0,36.0,0.0,22.0,5.0,3.0,36.0,5.0,4.0,20.0,20.0,24.0,23.0,35.0,14.0,9.0,0.0,5.0
Q96BU1,7.0,2.0,33.0,33.0,2.0,21.0,10.0,3.0,21.0,16.0,7.0,19.0,20.0,20.0,19.0,52.0,20.0,10.0,1.0,2.0
Q96BV0,36.0,2.0,7.0,32.0,1.0,50.0,4.0,4.0,24.0,17.0,4.0,8.0,48.0,27.0,60.0,28.0,16.0,8.0,6.0,0.0
Q96BW1,8.0,2.0,11.0,15.0,1.0,14.0,4.0,0.0,10.0,2.0,4.0,8.0,12.0,9.0,11.0,20.0,7.0,2.0,0.0,2.0
Q96BW5,4.0,1.0,8.0,17.0,0.0,9.0,2.0,0.0,13.0,4.0,2.0,5.0,4.0,9.0,5.0,9.0,3.0,0.0,0.0,1.0
Q96BW9,7.0,0.0,13.0,15.0,0.0,8.0,5.0,0.0,19.0,5.0,3.0,11.0,9.0,14.0,8.0,16.0,10.0,4.0,2.0,0.0
Q96BX8,6.0,1.0,9.0,8.0,1.0,6.0,2.0,0.0,14.0,1.0,1.0,6.0,6.0,7.0,6.0,2.0,2.0,1.0,0.0,0.0
Q96BY2,10.0,1.0,15.0,31.0,2.0,14.0,1.0,3.0,11.0,6.0,1.0,8.0,11.0,13.0,16.0,6.0,4.0,3.0,0.0,0.0
Q96BY6,31.0,3.0,93.0,113.0,2.0,40.0,21.0,4.0,110.0,19.0,5.0,71.0,42.0,69.0,51.0,99.0,50.0,8.0,1.0,0.0
Q96BY7,35.0,3.0,86.0,118.0,7.0,49.0,32.0,10.0,73.0,23.0,11.0,49.0,77.0,55.0,56.0,125.0,58.0,32.0,3.0,11.0
