ID,PTM_count,Phosphorylation,Glycosylation,Ubiquitination,SUMOylation,Acetyllysine,Palmitoylation,Hydroxylation,Methylation,Pyrrolidone_carboxylic_acid
P21283,10,3,4,0,1,1,0,0,1,0
Q8N976,7,4,0,0,0,0,1,0,2,0
A8MXK9,11,4,2,0,0,0,2,1,0,2
Q9UJL9,25,13,2,5,1,2,0,0,2,0
Q15911,339,149,104,28,8,11,4,26,6,3
Q9NTW7,60,19,29,3,1,1,1,5,0,1
Q86UP3,338,151,70,19,16,12,1,65,0,4
Q96PM9,38,16,5,7,1,1,0,3,4,1
P17041,16,10,1,2,1,0,1,0,1,0
Q9H0M4,54,32,6,4,3,2,2,2,3,0
Q8IZ26,29,19,3,4,1,0,0,0,1,1
Q8N587,24,7,6,3,1,1,1,1,3,1
O15060,28,10,5,3,0,3,0,5,2,0
Q7RTV3,41,16,7,5,1,0,0,8,4,0
Q8IUH4,17,5,3,1,2,1,1,3,1,0
Q96E35,9,0,2,0,0,1,0,2,3,1
Q96H40,19,3,7,3,3,3,0,0,0,0
P52738,32,21,5,2,0,2,0,0,0,2
Q8IZC7,23,16,1,2,0,1,1,0,2,0
Q86YE8,13,4,5,2,0,2,0,0,0,0
Q14593,39,7,10,4,3,5,3,4,2,1
Q96JC4,28,6,5,3,2,6,1,4,1,0
A8K8V0,17,10,2,1,0,0,0,3,1,0
Q9BY31,34,14,9,1,1,8,0,0,0,1
Q6NX49,28,15,7,3,0,3,0,0,0,0
Q9NXF8,12,2,1,1,1,0,2,3,0,2
P52739,25,12,6,4,1,0,0,0,0,2
Q9GZM7,25,5,2,0,0,1,1,9,4,3
Q9Y6G1,2,0,0,0,0,0,1,0,1,0
Q6ZP80,7,1,4,0,0,0,0,0,0,2
Q15025,62,21,6,17,1,1,0,12,3,1
Q96LD4,36,13,7,4,0,1,2,5,2,2
Q8NDY8,17,4,4,1,0,0,3,3,1,1
Q8N6N2,30,14,2,3,0,2,0,6,2,1
A0A0B4J264,5,1,1,1,0,1,0,0,0,1
Q5TAA0,16,4,1,7,1,1,0,1,0,1
P04435,11,6,1,1,0,0,2,0,0,1
P47985,17,8,1,3,2,1,0,1,1,0
Q7RTZ2,19,8,3,2,2,1,1,0,0,2
Q15696,40,18,4,3,1,5,0,1,1,7
Q8WVN8,31,14,6,4,3,2,0,2,0,0
P52743,10,1,2,5,0,2,0,0,0,0
O95379,4,3,0,0,0,1,0,0,0,0
P34981,18,5,11,0,0,0,2,0,0,0
Q9HCM9,24,7,7,1,0,4,0,3,1,1
Q9BYV6,33,14,8,5,0,4,0,1,1,0
P36941,26,9,4,2,1,1,1,6,0,2
Q9NXH8,18,11,2,3,0,0,0,1,1,0
Q8TDI8,27,8,5,4,1,0,1,1,4,3
P19237,14,7,0,1,3,1,0,1,0,1
Q309B1,15,2,3,7,0,1,0,1,0,1
O14657,8,1,3,2,1,1,0,0,0,0
Q96MH6,10,1,2,4,0,1,1,0,1,0
Q9BUZ4,22,8,2,4,1,1,2,1,0,3
Q69YG0,9,1,3,0,0,1,0,4,0,0
Q9UPV9,97,58,19,10,0,5,0,1,3,1
Q12933,17,4,1,2,0,2,0,4,1,3
O14545,44,25,7,2,0,1,0,7,1,1
A0A5A2,8,3,2,0,0,0,2,0,0,1
Q8N5M4,9,3,0,5,0,1,0,0,0,0
P50607,34,19,4,4,0,1,1,1,2,2
Q92890,15,11,1,2,0,1,0,0,0,0
P61081,12,4,0,1,4,1,1,0,1,0
P57075,28,13,2,3,2,5,0,0,0,3
P06133,12,2,1,0,2,4,2,0,1,0
D6R9N7,14,4,3,2,2,0,1,0,1,1
Q8N8G2,38,19,3,3,1,0,2,7,3,0
Q9H582,80,52,9,4,7,4,0,1,2,1
Q7Z7K2,40,17,6,4,0,0,1,11,1,0
Q96MW7,29,13,8,2,2,2,1,0,1,0
P55072,54,25,4,11,3,4,0,0,6,1
Q6UXF1,104,26,59,2,1,0,2,6,7,1
Q04206,43,11,10,1,0,6,0,13,1,1
Q6ZMP0,51,21,10,3,2,2,4,1,5,3
A0A1B0GUV7,18,9,1,1,0,0,5,2,0,0
Q53QW1,35,27,3,2,1,1,0,1,0,0
A0A1W2PP97,10,0,0,0,0,1,3,3,0,3
P24557,19,8,5,3,1,2,0,0,0,0
Q9P2Z0,26,12,5,1,2,1,3,2,0,0
Q9Y584,9,4,0,1,0,1,0,1,1,1
H3BTG2,7,4,0,0,1,0,0,2,0,0
Q6UXP3,3,2,0,0,0,0,0,0,0,1
Q6ZYL4,2,2,0,0,0,0,0,0,0,0
A0A075B700,1,1,0,0,0,0,0,0,0,0
P0C7T8,11,3,4,0,0,0,2,0,0,2
P61812,29,9,3,4,2,5,3,0,0,3
Q86XT9,11,3,3,0,0,0,4,1,0,0
P60174,19,10,1,4,0,3,0,1,0,0
Q96GJ1,13,5,2,1,0,2,1,0,1,1
Q9BYJ4,18,2,2,7,1,1,0,4,1,0
A0A0C4DH27,4,2,0,0,0,1,0,0,0,1
Q15785,19,11,2,2,1,1,0,1,0,1
Q86UF1,11,2,1,0,0,0,2,5,0,1
Q14166,15,5,3,3,0,1,1,1,0,1
A0A1B0GX78,5,2,1,0,0,0,2,0,0,0
Q5VY80,7,3,2,1,0,0,1,0,0,0
Q9H1D0,33,19,3,2,1,0,4,0,1,3
P02585,14,10,2,2,0,0,0,0,0,0
Q9C0B0,64,26,19,7,0,2,0,7,3,0
Q86T82,92,65,10,7,2,3,1,0,4,0
O15391,38,12,18,3,1,1,0,0,2,1
C9JLJ4,15,5,3,3,2,0,1,0,1,0
Q9Y6I4,29,9,8,4,0,3,3,2,0,0
Q86V25,26,15,3,2,0,2,0,0,2,2
Q96KV7,62,32,12,4,0,2,2,4,3,3
A6NE52,77,31,14,8,1,3,0,9,6,5
Q8WWM1,11,6,2,2,0,0,1,0,0,0
Q5T9L3,16,5,2,3,0,1,1,1,0,3
Q9UF83,225,196,1,0,2,0,0,1,25,0
Q96J92,149,77,33,18,1,2,0,11,4,3
A8MPS7,12,5,2,0,0,1,0,1,2,1
Q6ZT77,11,4,3,1,1,1,0,0,1,0
P59817,44,25,7,3,2,0,5,1,1,0
P0CG31,31,17,7,3,0,1,0,1,2,0
P17030,11,4,1,1,0,5,0,0,0,0
Q9P1Z0,118,39,33,7,2,1,0,27,6,3
Q5TC79,41,30,6,2,0,0,2,0,1,0
Q05481,50,8,15,2,12,8,3,0,2,0
P17027,38,24,4,5,4,1,0,0,0,0
Q9GZX5,22,9,6,1,2,2,0,0,0,2
Q9H5U6,16,7,3,2,0,2,0,2,0,0
Q8IWR0,45,14,16,3,3,5,0,0,2,2
A1YPR0,33,16,2,3,2,2,0,5,1,2
Q96GC6,31,15,5,8,1,0,1,0,0,1
O95201,39,20,4,7,0,1,0,5,0,2
O75362,82,51,10,7,1,4,0,4,3,2
Q96NC0,10,6,0,0,1,3,0,0,0,0
P0CB33,17,3,5,1,0,2,1,4,1,0
O14776,135,13,55,8,5,7,0,37,7,3
Q53R12,16,3,4,0,0,0,6,0,0,3
Q9HBM6,27,11,7,2,1,1,0,0,5,0
Q9UL49,25,8,7,3,1,1,0,5,0,0
O75333,21,10,5,2,0,2,0,0,2,0
Q8IXB3,17,11,4,0,1,0,0,0,0,1
Q8IZW8,72,47,11,2,2,1,0,3,5,1
Q96QS1,20,7,0,2,0,0,6,2,1,2
P49746,43,18,8,3,0,0,0,10,1,3
Q9BZA0,4,0,0,0,0,0,0,3,0,1
Q86WB7,12,1,4,1,0,0,0,0,0,6
Q9BXU7,42,18,7,6,2,8,0,0,1,0
A6NN06,18,9,1,0,0,0,0,4,4,0
Q9BZF9,80,31,8,13,7,17,1,0,2,1
P55916,15,8,3,2,0,2,0,0,0,0
Q8TAS1,22,12,1,3,0,1,1,3,1,0
A6NCW7,18,8,3,1,3,1,1,0,0,1
Q9NY84,10,4,3,1,1,1,0,0,0,0
Q9H598,14,6,3,1,1,1,1,0,1,0
Q8N9P0,24,13,1,0,0,1,0,3,4,2
Q9HAA7,11,7,0,2,0,0,0,1,1,0
O60481,33,15,13,1,2,0,0,1,1,0
Q6ZS49,8,6,1,0,0,0,1,0,0,0
Q6FIF0,17,7,4,3,0,1,0,0,1,1
P0CJ79,25,9,4,6,1,2,0,2,0,1
Q96DA0,16,4,7,1,0,3,0,0,0,1
Q96GE5,21,16,1,2,0,2,0,0,0,0
Q9NSJ1,22,2,5,2,6,3,2,2,0,0
Q8WYQ9,77,37,19,5,0,1,0,12,2,1
Q9UC07,36,16,4,3,1,3,4,5,0,0
O75132,98,58,14,11,3,7,2,2,1,0
Q9UJN7,25,21,3,1,0,0,0,0,0,0
Q7Z398,26,15,4,4,1,1,0,0,1,0
Q8IVC4,14,6,2,2,0,0,1,0,1,2
Q96SR6,19,7,1,2,2,7,0,0,0,0
Q9Y473,28,14,6,1,0,4,0,0,1,2
Q96N22,45,8,19,5,5,7,1,0,0,0
Q8TF50,66,15,9,4,1,1,0,30,5,1
O43296,36,22,5,7,0,1,0,0,0,1
Q9Y397,10,3,5,0,0,1,0,1,0,0
Q6ZMY9,20,10,1,5,0,1,0,1,1,1
Q5FWF6,14,6,1,4,1,0,0,1,1,0
Q9BVA1,15,6,5,2,1,0,0,0,1,0
P37840,10,3,0,4,0,3,0,0,0,0
Q96HP8,10,6,0,0,0,0,3,0,0,1
Q12893,18,7,1,1,1,0,1,1,1,5
A0A0J9YX06,5,3,1,0,0,0,0,0,1,0
P24752,32,10,3,5,3,8,0,0,3,0
Q9P0S9,4,0,0,0,0,0,0,0,1,3
Q6ZRR5,3,0,0,1,0,0,1,0,1,0
Q2M3C6,36,18,10,1,2,1,1,1,0,2
Q03167,30,11,7,3,2,3,1,1,2,0
O43548,31,18,8,1,0,1,0,0,2,1
Q6NUS6,36,13,17,1,0,0,1,1,2,1
Q9NX00,10,5,0,0,0,0,0,0,4,1
Q9BQ50,11,7,0,1,0,0,0,1,1,1
C9JQI7,16,5,2,0,3,0,2,2,1,1
Q96RU8,38,17,4,1,1,0,1,10,4,0
Q9UJA5,40,17,4,3,5,6,1,2,1,1
Q6UXU6,15,3,6,0,0,0,3,1,0,2
Q8NHX9,15,3,4,0,0,1,2,0,2,3
P01375,15,9,1,3,0,0,1,0,0,1
P11387,39,12,6,7,5,4,0,3,2,0
P45378,19,9,1,2,0,3,0,1,1,2
O14668,18,8,6,1,0,0,1,1,0,1
P19438,32,8,15,2,1,0,0,4,0,2
Q96DC7,16,2,2,4,1,0,1,0,0,6
Q9Y5L0,21,8,2,5,0,1,2,0,0,3
Q92973,23,12,1,2,4,1,0,0,0,3
Q7L2K0,33,11,5,5,0,1,1,7,1,2
Q8N4P2,22,9,4,2,1,3,0,0,0,3
P98066,11,1,2,2,0,3,0,1,1,1
Q8TE23,19,1,13,1,0,0,0,0,1,3
A0A075B6N3,4,2,1,1,0,0,0,0,0,0
Q2TAM9,29,13,2,1,1,1,1,3,7,0
A0A0A6YYG3,9,2,2,0,0,0,3,1,0,1
Q9BZ98,4,0,1,0,0,0,1,0,1,1
P22310,11,1,5,0,1,0,3,1,0,0
P11441,11,5,0,4,0,1,0,0,0,1
P68543,21,9,3,3,2,3,0,0,1,0
Q9H3U1,39,15,3,10,5,2,0,1,0,3
Q5XG85,17,8,1,0,0,0,1,4,3,0
Q9NWZ5,33,19,0,3,1,4,0,5,1,0
Q7Z2F6,1,0,0,1,0,0,0,0,0,0
Q9NWS9,36,16,6,5,1,0,3,3,1,1
P55851,18,5,4,1,0,3,1,0,4,0
P15498,39,19,5,1,2,2,7,2,0,1
Q9UKW4,36,13,4,5,1,4,4,2,2,1
Q96NZ8,27,5,7,1,0,2,1,9,2,0
Q7Z5U6,19,13,3,1,1,0,0,0,0,1
P17861,16,6,0,3,0,1,0,1,4,1
Q5BKY6,3,0,0,0,0,0,1,0,2,0
Q8N9L7,9,2,1,0,0,2,0,0,3,1
P61236,3,1,0,1,1,0,0,0,0,0
Q6ZRG5,22,9,8,3,1,0,1,0,0,0
Q8N3U1,9,6,0,0,0,0,0,3,0,0
Q8WTZ3,19,7,6,1,2,1,0,0,1,1
Q96MU7,64,44,3,5,2,4,0,4,1,1
Q9BTK2,5,4,0,0,0,0,0,1,0,0
Q8NHY6,54,20,11,10,1,1,0,2,9,0
Q8WV99,34,10,13,1,0,0,3,4,0,3
Q8N141,17,8,5,2,0,1,0,0,0,1
B7Z6K7,39,21,2,7,0,6,2,0,0,1
A8K554,3,3,0,0,0,0,0,0,0,0
Q5JPB2,168,115,19,10,3,6,0,10,3,2
Q96NB3,38,17,3,10,3,3,0,0,1,1
B2RXF5,24,14,2,0,2,2,1,0,1,2
Q96N77,26,17,0,2,1,0,0,1,2,3
A6NK75,33,4,9,6,10,4,0,0,0,0
Q9Y5V0,5,2,0,0,0,2,0,0,1,0
Q8NAP8,36,25,4,2,1,2,0,1,0,1
Q8N0Y2,26,8,5,1,2,0,1,8,0,1
Q8NEW0,7,3,0,0,1,2,0,0,1,0
P21754,19,7,6,0,0,1,1,3,0,1
Q9UK11,21,7,2,5,3,3,0,0,1,0
Q9UKE5,123,77,12,11,5,3,1,0,2,12
Q6ZMU5,15,4,1,6,0,1,0,2,1,0
Q4KMQ1,93,46,5,8,1,0,0,27,6,0
Q8N6Q1,17,7,3,4,1,0,2,0,0,0
Q6PI78,24,6,0,2,2,1,3,8,2,0
Q6IBS0,15,4,1,2,4,2,0,2,0,0
P33981,52,26,8,6,6,3,0,1,0,2
Q9NYZ1,11,6,2,2,0,0,0,0,0,1
Q8NET8,30,12,8,2,0,5,0,0,3,0
Q9UJT2,42,24,2,7,1,0,0,6,1,1
Q8NEE8,65,36,12,8,1,2,0,0,3,3
P49459,7,5,0,0,0,0,1,1,0,0
P32241,23,12,4,1,0,0,0,3,0,3
Q9H0D2,105,59,11,8,4,1,0,13,4,5
O75820,20,9,7,2,1,0,0,1,0,0
Q6IV72,29,16,4,4,1,0,1,1,1,1
Q8TB69,29,6,7,9,3,1,0,0,3,0
P61421,6,4,0,0,0,1,1,0,0,0
P49767,24,8,3,1,0,2,1,9,0,0
P27449,2,0,1,0,0,0,0,0,1,0
Q8TF74,125,24,22,8,0,2,0,62,6,1
Q8IYB0,26,10,6,3,1,0,0,1,4,1
Q9BW85,20,12,3,1,0,2,0,0,1,1
Q6ZSR9,37,28,4,0,0,3,0,2,0,0
Q8IZM8,37,19,11,3,0,1,2,0,1,0
Q9ULD5,65,43,10,3,2,0,0,4,2,1
Q12901,20,8,3,3,3,3,0,0,0,0
P52742,32,21,6,3,1,0,0,0,0,1
Q8NDP4,20,11,3,4,0,1,0,0,0,1
Q86UQ0,22,7,2,1,0,0,2,2,5,3
Q9UK13,24,13,3,3,2,2,1,0,0,0
Q8NEK5,16,6,7,0,0,3,0,0,0,0
Q9NVV0,13,6,1,1,1,1,0,0,2,1
Q9NUR3,26,17,1,1,0,1,1,4,0,1
P0DI81,2,1,0,1,0,0,0,0,0,0
Q15388,10,3,1,4,0,0,0,0,0,2
A6NNM8,46,18,5,10,0,3,2,3,3,2
Q6ZT98,49,25,5,4,1,8,2,1,2,1
Q8NG11,6,1,1,0,0,1,1,1,0,1
P63279,6,2,0,1,1,1,0,1,0,0
P10074,28,14,5,4,1,2,2,0,0,0
P35125,95,49,10,11,2,7,1,7,8,0
P62837,3,0,2,0,0,0,0,0,1,0
Q86TS7,4,0,0,1,0,0,2,0,0,1
Q9UHD9,53,9,38,0,1,0,0,4,1,0
Q9H8Y1,27,11,2,3,0,3,0,1,4,3
Q8IW00,24,8,8,2,0,2,1,2,0,1
Q9NZR4,40,22,3,5,0,0,1,3,5,1
Q12768,32,9,3,6,2,8,0,0,2,2
Q8IV35,17,4,5,3,0,5,0,0,0,0
Q93098,17,4,2,1,0,1,4,3,2,0
Q9ULM3,149,70,42,19,6,6,0,0,6,0
Q9H379,9,1,0,0,0,0,2,4,1,1
A6NC05,14,7,2,0,0,0,2,3,0,0
Q49AG3,34,10,12,3,1,6,2,0,0,0
Q8N8H1,11,5,4,2,0,0,0,0,0,0
P17020,49,25,12,6,0,1,0,5,0,0
P0CJ78,91,13,23,6,4,1,5,32,5,2
Q6AW86,45,21,6,7,0,5,0,3,1,2
Q6P3V2,33,16,7,3,1,1,0,0,3,2
Q6S9Z5,27,16,1,3,0,3,1,2,1,0
Q8N883,19,9,2,3,0,4,0,0,1,0
Q96BV0,44,19,7,2,1,1,0,7,7,0
Q86V71,36,6,10,7,6,4,0,1,2,0
Q15649,12,5,2,0,0,0,2,2,1,0
Q70EL2,50,27,9,2,0,8,3,0,1,0
Q9UIE0,15,5,3,2,3,1,0,1,0,0
Q6ZSS3,30,15,5,3,1,2,0,0,1,3
Q8IW36,18,2,6,3,4,2,0,0,1,0
Q8IZN3,31,20,3,0,1,0,0,4,0,3
Q9NV72,22,8,6,4,1,1,0,0,0,2
Q2M3W8,30,14,4,5,1,4,0,1,0,1
Q9NYG2,10,5,1,1,0,0,0,2,0,1
Q14966,179,95,33,15,5,18,1,3,9,0
Q32M78,23,13,6,2,1,0,0,0,1,0
O14771,35,11,4,6,2,0,2,2,2,6
Q86T29,26,10,4,1,0,9,0,1,0,1
Q9BQB6,4,0,2,0,0,0,0,1,1,0
O14607,68,37,13,7,1,5,1,2,2,0
Q8TF39,56,29,9,8,0,4,0,0,3,3
Q9BR84,18,6,6,1,0,1,3,0,0,1
Q96BR6,17,10,3,0,0,1,0,1,2,0
Q9UDV6,25,16,0,4,1,0,1,2,1,0
Q14587,29,14,6,2,1,3,0,1,1,1
Q70EK9,49,20,3,4,0,2,0,18,0,2
Q96QD9,25,12,3,2,0,3,0,1,4,0
Q93008,78,27,21,6,4,6,3,3,3,5
Q5GH76,41,12,13,2,1,1,5,3,0,4
Q93097,14,7,2,2,0,0,0,1,0,2
Q9Y2W2,78,25,11,6,1,4,0,30,1,0
Q9ULE0,102,65,3,16,3,1,1,7,4,2
P46937,57,35,16,1,2,1,0,2,0,0
Q9GZM5,19,6,7,2,0,0,0,1,2,1
Q969M3,6,2,2,0,0,0,0,0,1,1
A8MT66,12,7,2,0,0,2,1,0,0,0
Q96MM3,22,11,0,5,2,1,0,0,2,1
B4DU55,24,6,4,7,1,4,0,0,1,1
Q9HCX3,24,11,9,2,0,0,1,0,0,1
A8K0R7,71,39,14,9,2,2,1,0,2,2
O43829,32,16,1,6,4,2,3,0,0,0
Q96PM5,8,3,3,0,0,0,0,1,0,1
P08048,21,8,7,1,0,0,2,0,1,2
Q9BUG6,38,28,2,4,0,1,2,0,0,1
Q569K4,50,21,11,4,1,4,1,2,6,0
Q9HCK1,149,83,24,14,1,15,3,1,4,4
A8MWA4,13,4,2,5,0,0,0,0,2,0
Q86Y25,18,7,3,2,1,1,0,0,2,2
Q504Y3,19,11,2,1,1,0,1,0,2,1
Q8N184,28,13,4,3,1,4,0,0,2,1
Q8NF99,40,25,9,3,1,1,0,0,0,1
P17036,35,19,10,3,0,2,0,0,0,1
Q96JG9,458,253,86,37,6,4,0,27,42,3
Q9C0F3,34,15,11,4,0,1,0,0,1,2
Q63HK3,78,41,9,12,2,4,3,3,0,4
P58317,13,5,4,1,0,3,0,0,0,0
Q96NL3,22,14,4,1,0,2,0,0,1,0
Q7L2R6,11,3,3,1,0,3,0,0,0,1
Q7Z7L9,32,22,5,2,0,1,1,0,1,0
Q08AN1,36,12,11,5,0,4,0,0,3,1
Q99727,4,2,0,1,1,0,0,0,0,0
Q17R31,11,2,3,4,0,1,1,0,0,0
O00206,21,5,10,2,0,1,0,0,0,3
P59551,5,2,1,0,0,0,1,1,0,0
Q9BYE2,57,40,7,2,0,1,1,2,2,2
Q8TEL6,28,7,6,2,2,3,0,1,4,3
Q8N394,20,5,1,3,2,6,2,0,0,1
Q6UXN7,5,0,0,2,0,1,0,1,0,1
P51580,8,4,2,0,0,1,1,0,0,0
Q9H2K2,49,26,8,8,1,2,1,1,0,2
Q5T0D9,12,6,2,0,0,0,0,0,2,2
Q9BZD6,15,8,0,1,0,0,2,4,0,0
Q9H2L4,5,0,1,0,2,0,1,0,0,1
Q8N0U2,21,8,8,0,0,0,3,0,1,1
O00463,16,3,3,3,1,4,0,1,1,0
O75069,61,34,9,6,2,3,1,4,2,0
Q6YI46,18,6,2,2,0,0,2,1,4,1
P0DPE3,21,14,2,0,0,1,0,0,4,0
Q6PKC3,49,17,14,3,2,5,3,1,3,1
Q9NUQ3,34,14,2,9,3,0,0,2,3,1
Q8NBP0,34,14,1,7,0,2,7,2,1,0
P59090,10,3,0,1,0,1,1,4,0,0
P01858,3,1,0,0,0,0,0,1,1,0
A0A075B6N1,7,3,1,0,0,0,1,0,0,2
O43657,7,3,1,0,0,2,0,0,1,0
Q92574,101,52,16,15,3,2,0,3,5,5
O95922,14,9,1,0,0,2,0,0,2,0
Q5DID0,61,20,28,3,1,0,0,5,1,3
O95231,19,8,4,1,0,1,0,1,3,1
Q7Z5H4,10,1,1,0,0,0,4,0,3,1
O60504,53,35,5,4,1,4,0,0,3,1
Q05940,13,5,5,0,2,0,0,0,0,1
O60763,41,16,7,9,2,2,2,0,1,2
O15342,4,0,1,1,1,0,0,0,0,1
Q9BRU9,20,7,2,2,1,5,1,0,1,1
P10265,9,4,0,2,0,1,0,1,0,1
Q8IUB3,6,0,0,0,0,0,4,0,0,2
Q9HC57,15,1,2,2,0,1,1,6,1,1
Q8NEX5,5,0,1,0,0,0,0,3,1,0
Q9UID3,23,13,1,4,0,0,0,4,1,0
P55060,24,12,2,5,0,3,0,0,0,2
Q9Y334,38,18,15,1,0,0,0,1,2,1
Q64LD2,24,13,3,5,0,1,0,0,1,1
C4AMC7,49,19,10,4,2,1,0,11,1,1
Q96S55,50,28,4,14,0,0,1,3,0,0
Q7L0L9,32,8,4,0,1,0,2,11,6,0
Q9BWQ6,18,10,5,1,0,0,0,0,0,2
Q6ZRM9,12,7,2,0,0,0,0,0,3,0
Q6ZRF7,4,2,2,0,0,0,0,0,0,0
Q96H86,29,15,1,4,0,1,0,6,1,1
Q96ME7,35,11,7,4,0,1,1,4,3,4
Q9H6R6,15,3,2,1,2,1,4,1,0,1
Q8TC21,17,11,3,2,0,0,0,1,0,0
Q9NUM4,15,7,5,1,0,2,0,0,0,0
P35590,51,17,12,3,2,2,2,8,2,3
Q6P1K8,11,3,0,1,0,1,0,6,0,0
Q8N9M5,22,12,2,2,0,1,0,2,2,1
Q68D42,12,7,1,1,1,1,1,0,0,0
Q08188,36,13,11,2,0,7,0,0,1,2
Q96K49,20,8,6,1,1,1,1,0,0,2
P0DSE1,14,3,6,1,0,1,0,0,1,2
Q32P41,24,11,3,5,2,0,0,0,1,2
Q969Q1,14,8,0,2,1,1,0,0,2,0
Q8N9V2,20,14,2,2,0,1,0,0,0,1
P13805,15,8,1,3,2,0,0,0,0,1
O94876,51,23,17,5,1,3,0,1,1,0
Q8N609,12,3,1,0,1,0,1,1,1,4
Q9BWF2,26,13,2,3,3,2,2,1,0,0
Q9UPX0,125,72,20,8,2,2,1,11,6,3
A0A0B4J276,5,0,2,1,0,0,0,0,0,2
Q5TAX3,101,53,12,5,12,12,1,5,1,0
O15205,15,7,1,2,0,1,3,1,0,0
A0A0B4J2E0,10,4,1,1,0,0,4,0,0,0
Q9BZL1,4,1,0,2,0,0,1,0,0,0
P0C7P4,19,7,1,5,2,1,0,1,1,1
P0C7I0,18,9,3,1,3,0,1,0,0,1
Q8WU68,9,3,1,0,0,0,0,1,4,0
Q9Y6N9,28,10,0,11,2,2,0,0,3,0
Q9HBM0,48,30,8,5,0,3,0,0,0,2
Q6ZS92,9,2,3,0,0,2,2,0,0,0
Q6ZRP5,11,6,1,0,0,0,2,0,1,1
A8MUI8,31,16,4,6,1,1,2,0,0,1
Q6ZVH6,10,2,1,2,0,0,0,1,1,3
Q9BSR8,13,3,1,0,0,0,0,6,0,3
Q9P1D8,15,7,5,0,0,0,0,0,3,0
Q2QGD7,59,22,14,0,2,4,0,9,6,2
Q6ZN11,12,4,3,1,0,3,0,0,0,1
Q9UL58,22,10,5,1,1,3,1,0,0,1
Q96B54,24,12,2,1,0,0,0,4,5,0
Q96MN9,26,7,7,4,0,1,0,2,2,3
Q7Z4V0,61,27,12,5,1,6,1,1,4,4
Q8TBC5,40,26,3,2,1,0,0,4,3,1
Q9ULM2,11,6,4,0,0,1,0,0,0,0
Q8NB42,24,10,6,5,1,1,1,0,0,0
Q86UE3,26,5,5,10,0,3,1,0,0,2
Q9H7S9,75,40,6,11,0,1,0,10,5,2
Q6P9A1,31,21,2,3,0,2,0,1,1,1
O43361,37,13,6,11,0,4,2,0,0,1
P21281,16,6,5,2,1,0,0,0,2,0
Q15836,9,5,0,1,0,1,1,1,0,0
Q8N5D0,29,16,3,5,0,1,0,0,3,1
Q8N402,17,13,1,0,1,0,1,0,1,0
Q96NS1,12,2,0,0,1,2,1,6,0,0
Q96FA7,18,14,1,1,0,0,1,1,0,0
Q6ZQV5,1,0,1,0,0,0,0,0,0,0
Q96DT7,59,27,15,6,2,3,0,0,6,0
Q05996,43,24,7,3,1,1,1,0,4,2
P51522,24,7,5,8,1,1,1,0,1,0
Q9UK55,28,9,6,1,1,7,0,0,2,2
A6NHJ4,24,11,3,6,1,1,1,0,0,1
O43309,27,11,6,3,3,0,2,0,0,2
Q9UFB7,52,18,10,5,1,2,1,8,3,4
P0CG00,37,26,3,1,1,2,2,0,0,2
Q02386,32,15,2,9,1,3,0,1,1,0
O95780,11,1,3,2,1,1,2,0,0,1
Q9UJW8,43,21,12,3,2,2,2,0,1,0
Q9NZL3,26,12,3,7,3,1,0,0,0,0
Q8N9Q2,23,18,1,0,0,1,1,2,0,0
P23381,19,4,5,2,0,4,0,2,1,1
Q99426,15,5,4,4,0,1,0,0,1,0
Q96EM0,9,3,1,1,0,2,0,0,1,1
Q5H9J9,15,6,4,2,0,0,0,2,0,1
Q7RTR8,6,3,3,0,0,0,0,0,0,0
Q9NZ63,19,11,0,5,1,1,0,1,0,0
Q9UPZ6,66,21,26,3,1,1,1,4,5,4
O43711,27,8,9,2,0,2,1,1,2,2
P48023,31,3,7,0,0,1,0,17,0,3
Q6ICL3,9,2,0,1,1,2,1,0,1,1
Q12767,56,32,5,6,2,1,3,0,3,4
Q13507,42,17,8,3,2,2,3,0,3,4
A0A0K0K1A3,9,7,0,0,0,0,1,0,0,1
H0UI37,8,3,0,0,0,3,1,0,1,0
P60604,5,3,0,0,0,1,0,0,1,0
Q4G0F5,20,7,4,3,3,1,1,1,0,0
Q96FK6,13,6,4,0,0,3,0,0,0,0
Q86VR7,67,31,16,7,0,1,4,2,4,2
Q86Y07,25,10,3,4,2,3,0,1,1,1
P63124,9,3,0,2,1,1,0,1,0,1
P12018,12,4,2,2,0,0,0,1,2,1
O15213,30,15,5,2,0,2,0,2,3,1
Q2M389,31,10,5,2,4,8,2,0,0,0
Q6ZTI0,28,18,4,2,0,0,0,4,0,0
Q9BRP9,14,6,3,1,0,0,0,1,1,2
Q9H521,3,0,0,3,0,0,0,0,0,0
Q96NJ1,30,8,6,0,0,0,2,7,7,0
Q92536,16,6,6,0,1,0,1,0,0,2
Q96M85,12,8,1,1,0,1,0,0,1,0
Q96M66,29,10,3,4,0,0,1,4,5,2
A8MUU9,188,166,1,1,0,0,0,2,18,0
Q6ZPA2,18,6,4,1,0,0,0,3,4,0
Q9HBF4,29,7,9,4,1,3,2,2,0,1
A6NP61,24,13,0,4,0,1,4,0,0,2
Q8NHG8,40,17,11,1,0,0,0,5,6,0
Q86XU0,31,14,8,5,0,2,1,0,0,1
P17019,29,1,10,3,7,4,1,2,1,0
Q8N988,17,9,3,2,0,0,0,2,0,1
Q9Y2Q1,35,0,15,7,8,4,0,0,1,0
Q9H963,9,0,2,1,1,1,3,0,1,0
